id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,kode_jenis_usaha,daerah,margin_laba,total_tenaga_kerja,avg_belanja_pelanggan,utilisasi_produksi,roa
288211278,Ud. Juli Trisaktiatma Zaki,Kesehatan,77,19,1498529,8764004,Bukalapak,977,2007,-300746860,206340576,977,003,Gresik,-3431.614819,96,8970.321392,897032.1392,484.8404669
288211279,Ud. Ujang Artha,Jasa,13,17,9556220,3335285,Tokopedia,467,2000,-139776730,95408010,467,002,Mojokerto,-4190.848158,30,7141.937901,714193.7901,-65.09828154
288211280,Ud. Mila Saputrautama,Kesehatan,52,78,4193092,48869720,Lazada,276,2018,-638502550,458248180,276,003,Blitar,-1306.540226,130,177064.2029,17706420.29,1065.481702
288211281,Ud. Shinta Jagad,Jasa,95,60,1816894,20239806,Bukalapak,501,2017,-547833024,378715220,420,002,Sidoarjo,-2706.710845,155,48190.01429,4039881.437,1013.978361
288211282,Ud. Elyas Tejakusuma,Kesehatan,89,75,2053669,48741266,Website Sendiri,783,2014,-451796656,333691948,783,003,Probolinggo,-926.9284388,164,62249.38186,6224938.186,2273.374969
288211283,Ud. Zidan Harapan,Kesehatan,66,97,3663757,36075261,Lazada,192,2013,-682226863.5,478868083,192,003,Blitar,-1891.121075,163,187891.9844,18789198.44,884.6521208
288211284,Ud. Chintya Saputra,Kesehatan,78,4,5946345,8583411,Bukalapak,114,2005,-430164108,292498346,114,003,Madiun,-5011.575328,82,75293.07895,7529307.895,44.34767912
288211286,Ud. Prananda Artha,Pendidikan,93,80,2196222,41765630,Website Sendiri,624,2021,-974577797.5,677562285,624,005,Sidoarjo,-2333.444503,173,66932.09936,6693209.936,1801.703471
288211287,Ud. Pasha Mandala,Perdagangan,47,76,5012650,31563214,Bukalapak,423,2003,-664082966,463764120,423,006,Malang,-2103.977643,123,74617.52719,7461752.719,529.6712118
288211288,Ud. Chintya Sundawa,Perdagangan,77,59,3342997,4106871,Lazada,27,2001,-761209329,510210800,27,006,Kediri,-18535.01922,136,152106.3333,15210633.33,22.84997564
288211289,Ud. Via Haji,Pendidikan,55,12,3798664,49304237,Shopee,880,2015,-226747957,184034796,880,005,Gresik,-459.8954792,67,56027.54205,5602754.205,1197.936248
288211290,Ud. Qori Puri,Kesehatan,38,99,4639979,41577983,Website Sendiri,304,2003,-442024961.5,322401963,304,003,Surabaya,-1063.122666,137,136769.6809,13676968.09,796.0812754
288211291,Ud. Chiko Ananta,Jasa,40,79,6724371,7758291,Bukalapak,343,2024,-676840795.5,456399391,343,002,Pasuruan,-8724.096525,119,22618.9242,2261892.42,15.37571321
288211292,Ud. Febri Putri,Pendidikan,47,39,9893164,36005204,Shopee,968,2001,-377706568,275807848,968,005,Pasuruan,-1049.033268,86,37195.45868,3719545.868,263.9402319
288211293,Ud. Arman Jagad Tiara,Pendidikan,27,66,2324652,22547681,Shopee,664,2022,-468867295,327609984,664,005,Surabaya,-2079.447971,93,33957.3509,3395735.09,869.937909
288211294,Ud. Vera Wijaya,Jasa,1,51,3464497,7538740,Bukalapak,315,2019,-161729216,112845304,315,002,Gresik,-2145.308314,52,23932.50794,2393250.794,117.5998421
288211295,Ud. Jasmin Utamaindah,Perdagangan,21,1,7316817,44134565,Tokopedia,190,2012,-34876477,52674028,190,006,Kediri,-79.02304464,22,232287.1842,23228718.42,503.1935061
288211296,Ud. Eni Purnama,Jasa,70,88,2321803,41106455,Tokopedia,237,2002,-484390090,350331030,237,002,Probolinggo,-1178.379624,158,173444.9578,17344495.78,1670.454039
288211297,Ud. Farid Adyatma,Kesehatan,95,52,7400954,33402792,Lazada,608,2008,-713426298,497886060,608,003,Kediri,-2135.82834,147,54938.80263,5493880.263,351.330896
288211298,Ud. Ojan Nirwasita,Jasa,60,66,9919903,38916184,Bukalapak,557,2018,-567405644,404214552,557,002,Sidoarjo,-1458.019738,126,69867.47576,6986747.576,292.304078
288211299,Ud. Juli Sarwono,Jasa,79,10,9414551,9458432,Bukalapak,738,2020,-358846975,245536938,738,002,Kediri,-3793.937251,89,12816.30352,1281630.352,0.4660976397
288211300,Ud. Bella Adiwarna Pardi,Kesehatan,35,10,947002,40613340,Shopee,18,2008,-163424850,136025460,18,003,Sidoarjo,-402.3920466,45,2256296.667,225629666.7,4188.622411
288211301,Ud. Satria Permai,Kesehatan,65,9,1297370,39673183,Shopee,838,2010,-316581761,237503296,838,003,Kediri,-797.9741908,74,47342.70048,4734270.048,2957.969816
288211302,Ud. Fadli Saputrautama Rizki,Jasa,80,27,4875872,32515391,Shopee,110,2002,-563442937,397305552,110,002,Probolinggo,-1732.849951,107,295594.4636,29559446.36,566.8630965
288211303,Ud. Melati Anindita,Jasa,48,10,2335938,24807342,Website Sendiri,673,2009,-223195728,165335380,673,002,Probolinggo,-899.7164146,58,36860.83507,3686083.507,961.9863198
288211304,Ud. Diva Kalbu,Perdagangan,2,6,7199286,38213346,Tokopedia,988,2008,10659654,18369128,988,006,Madiun,27.89510764,8,38677.47571,3867747.571,430.7935537
288211305,Ud. Nando Sejahtera Bayu,Pendidikan,22,28,8868149,30282575,Lazada,877,2005,-190451050,147155750,877,005,Surabaya,-628.912997,50,34529.73204,3452973.204,241.4757127
288211306,Ud. Viona Utama,Jasa,58,64,8718138,9725023,Lazada,710,2006,-665936048,450440714,710,002,Probolinggo,-6847.65525,122,13697.21549,1369721.549,11.54931248
288211307,Ud. Galang Kamajaya,Jasa,27,51,7017169,26875694,Bukalapak,875,2023,-411309313,292123338,875,002,Sidoarjo,-1530.413737,78,30715.07886,3071507.886,282.9990984
288211308,Ud. Qayla Binasena Putri,Jasa,71,14,8091960,19759630,Shopee,212,2020,-400617560,280251460,212,002,Probolinggo,-2027.454765,85,93205.80189,9320580.189,144.188429
288211309,Ud. Abdi Sumirat,Perdagangan,32,6,542849,46424004,Bukalapak,649,2013,-166698597,142081734,649,006,Madiun,-359.0784565,38,71531.59322,7153159.322,8451.918489
288211310,Ud. Hanaura Kulon,Jasa,67,67,3762645,3479113,Tokopedia,441,2010,-635879174,426238858,441,002,Pasuruan,-18277.0486,134,7889.145125,788914.5125,-7.535443817
288211311,Ud. Laras Kusumah,Kesehatan,70,54,7898064,49459626,Website Sendiri,812,2017,-658755834,472143640,812,003,Sidoarjo,-1331.906218,124,60910.86946,6091086.946,526.2246799
288211312,Ud. Dora Selaras,Kesehatan,10,2,6571170,34429070,Tokopedia,261,2006,-5990758,26946552,261,003,Madiun,-17.40028993,12,131912.1456,13191214.56,423.9412464
288211313,Ud. Galih Arya,Pendidikan,7,19,9917368,31086931,Bukalapak,501,2006,-95480120,84378034,357,005,Mojokerto,-307.1390997,26,87078.2381,6204976.248,213.4594884
288211314,Ud. Prananda Berkarya,Perdagangan,19,2,7012963,37409688,Shopee,381,2012,-46104151.5,55675893,381,006,Mojokerto,-123.2412083,21,98188.15748,9818815.748,433.4362665
288211315,Ud. Yaniar Manggala,Perdagangan,61,28,3181614,44231627,Bukalapak,626,2015,-438789529,322014104,626,006,Malang,-992.0266532,89,70657.55112,7065755.112,1290.226061
288211316,Ud. Hanafi Sejahtera,Perdagangan,42,19,1355746,4446873,Shopee,552,2011,-354635818.5,239388461,552,006,Kediri,-7974.948205,61,8055.929348,805592.9348,228.0019266
288211317,Ud. Laila Selaras,Jasa,91,9,6773674,46877699,Shopee,621,2001,-537555301,389622000,621,002,Surabaya,-1146.718616,100,75487.438,7548743.8,592.0572056
288211318,Ud. Qory Hilir,Perdagangan,74,60,7043451,35680254,Bukalapak,234,2006,-575679738,407573328,234,006,Batu,-1613.440695,134,152479.7179,15247971.79,290.6826071
288211319,Ud. Pandu Nusa,Jasa,85,98,1817378,19001305,Website Sendiri,902,2018,-570204710,392804010,902,002,Blitar,-3000.871309,183,21065.74834,2106574.834,945.5340056
288211320,Ud. Vito Jaladara,Pendidikan,99,89,8762643,32999817,Bukalapak,152,2009,-712697859,497131784,152,005,Madiun,-2159.702458,188,217104.0592,21710405.92,276.5966159
288211321,Ud. Abel Bahagia Vino,Perdagangan,69,49,679729,30409007,Tokopedia,203,2009,-565589464,397332314,203,006,Pasuruan,-1859.940589,118,149798.064,14979806.4,4373.695693
288211322,Ud. Fikri Sari,Kesehatan,6,89,6513262,47862908,Tokopedia,648,2005,-518249407,377408210,648,003,Blitar,-1082.778771,95,73862.51235,7386251.235,634.8531043
288211323,Ud. Maudy Karya,Perdagangan,9,36,2210519,3791822,Lazada,368,2024,-202430533,137481570,368,006,Pasuruan,-5338.608537,45,10303.86413,1030386.413,71.53537246
288211324,Ud. Lukita Tunggal,Jasa,39,83,3504173,9382468,Tokopedia,264,2019,-417177539,284373338,264,002,Blitar,-4446.351845,122,35539.65152,3553965.152,167.7512783
288211325,Ud. Ujang Gita,Jasa,3,50,5740570,48368981,Tokopedia,548,2011,-236397952,189844622,548,002,Madiun,-488.7387477,53,88264.56387,8826456.387,742.5815032
288211326,Ud. Aldo Maju,Jasa,72,49,3698894,2170955,Bukalapak,888,2000,-641734961.5,429270611,888,002,Batu,-29560.03056,121,2444.769144,244476.9144,-41.30799639
288211327,Ud. Zahira Madani,Kesehatan,18,72,990825,12225919,Bukalapak,153,2003,-268458116,187122690,153,003,Blitar,-2195.811341,90,79907.96732,7990796.732,1133.913052
288211328,Ud. Erlangga Anggara,Pendidikan,96,74,795531,48307594,Website Sendiri,588,2012,-464781731,342059550,588,005,Madiun,-962.1297451,170,82155.77211,8215577.211,5972.371033
288211329,Ud. Ilham Adyatma,Kesehatan,37,96,8208381,49631127,Tokopedia,456,2018,-566352654,410655854,456,003,Probolinggo,-1141.123904,133,108840.1908,10884019.08,504.6396604
288211330,Ud. Balqis Adhi,Kesehatan,21,29,8435317,14135336,Website Sendiri,548,2004,-196565389,140467150,548,003,Batu,-1390.595802,50,25794.40876,2579440.876,67.5732637
288211331,Ud. Bagas Maju,Kesehatan,0,93,7033986,6222927,Website Sendiri,937,2022,-506708110.5,341954025,937,003,Sidoarjo,-8142.60091,93,6641.330843,664133.0843,-11.53057456
288211332,Ud. Utami Sentosa,Kesehatan,52,44,5312537,35687282,Tokopedia,707,2023,-445744462,320954496,707,003,Pasuruan,-1249.028889,96,50477.06082,5047706.082,571.7559238
288211333,Ud. Amir Buana Mika,Jasa,20,86,3328683,16367894,Bukalapak,428,2018,-363718267,253390774,428,002,Mojokerto,-2222.144565,106,38242.74299,3824274.299,391.7228225
288211334,Ud. Mario Segar,Jasa,6,99,2515138,28650011,Shopee,161,2020,-534386186.5,375357465,161,002,Kediri,-1865.221575,105,177950.3789,17795037.89,1039.102944
288211335,Ud. Kanza Langit,Kesehatan,6,23,9564176,7796831,Shopee,592,2011,-115316216.5,82075365,592,003,Mojokerto,-1479.013929,29,13170.32264,1317032.264,-18.47880047
288211336,Ud. Tania Atma,Pendidikan,85,30,1916307,35389629,Shopee,890,2023,-378211206,275733890,890,005,Batu,-1068.706332,115,39763.62809,3976362.809,1746.761975
288211337,Ud. Tariq Bersemi,Jasa,76,22,6077438,37072372,Website Sendiri,92,2006,-428982161,310703022,92,002,Sidoarjo,-1157.147865,98,402960.5652,40296056.52,510.0000033
288211338,Ud. Marwan Suci,Jasa,22,52,7125004,26909475,Shopee,654,2020,-283519452,206952618,654,002,Pasuruan,-1053.604546,74,41145.98624,4114598.624,277.6766301
288211339,Ud. Opik Manggala,Pendidikan,59,41,2769014,10491684,Lazada,176,2023,-521956116,354965200,176,005,Sidoarjo,-4974.95079,100,59611.84091,5961184.091,278.8960258
288211340,Ud. Yolanda Dwijaputra,Jasa,85,35,6078580,28230594,Lazada,828,2021,-448282686,317675520,828,002,Blitar,-1587.932177,120,34094.92029,3409492.029,364.4274485
288211341,Ud. Valen Wening,Kesehatan,89,33,1363489,31072178,Website Sendiri,712,2006,-618450088,433014844,712,003,Pasuruan,-1990.36607,122,43640.69944,4364069.944,2178.872657
288211342,Ud. Harun Anggara Willy,Perdagangan,17,84,7716500,35369499,Bukalapak,769,2018,-423039049.5,305605699,769,006,Blitar,-1196.056098,101,45994.14694,4599414.694,358.3619387
288211343,Ud. Qyla Anindita,Jasa,70,25,4278142,48570267,Tokopedia,521,2012,-482546043,354077540,521,002,Madiun,-993.5009066,95,93225.08061,9322508.061,1035.312175
288211344,Ud. Mega Lingga,Perdagangan,65,70,8023485,43654521,Website Sendiri,529,2015,-701279596.5,496622745,529,006,Batu,-1606.430629,135,82522.72401,8252272.401,255.1769836
288211345,Ud. Berlian Adiwarna,Jasa,52,24,9123698,42524780,Shopee,610,2001,-276686734,212807676,610,002,Gresik,-650.6482432,76,69712.7541,6971275.41,366.0914905
288211346,Ud. Gita Jati,Kesehatan,18,2,7597085,1409623,Tokopedia,799,2017,-117372557,79188120,799,003,Madiun,-8326.521134,20,1764.234043,176423.4043,-81.44521221
288211347,Ud. Zain Radhitya,Pendidikan,63,42,8635936,17322482,Bukalapak,75,2009,-562835225.5,386771805,75,005,Malang,-3249.1604,105,230966.4267,23096642.67,100.5860395
288211348,Ud. Elen Cahaya,Jasa,13,81,6397060,9378884,Shopee,177,2001,-529216018,359063268,177,002,Sidoarjo,-5642.633153,94,52988.0452,5298804.52,46.61241258
288211349,Ud. Eni Cahaya,Pendidikan,24,5,6549243,15784080,Lazada,567,2001,-116641099.5,88283453,567,005,Gresik,-738.9793989,29,27837.8836,2783788.36,141.0061743
288211350,Ud. Clarissa Gunawan,Jasa,32,53,1885662,49878027,Lazada,531,2006,-211282773,174107200,531,002,Blitar,-423.5988986,85,93932.25424,9393225.424,2545.120228
288211351,Ud. Tomi Manunggal,Jasa,47,51,4086003,5452726,Website Sendiri,859,2000,-430390220,290561964,859,002,Probolinggo,-7893.120248,98,6347.760186,634776.0186,33.44889859
288211352,Ud. Abel Pagi,Pendidikan,38,12,5187034,37892336,Bukalapak,482,2003,-149364514,124837900,482,005,Madiun,-394.18133,50,78614.80498,7861480.498,630.5202935
288211353,Ud. Qyla Sanjaya,Kesehatan,83,65,5433231,27472736,Website Sendiri,635,2006,-681867214,472893300,635,003,Malang,-2481.97782,148,43264.15118,4326415.118,405.6427014
288211354,Ud. Haidar Kawiswara,Perdagangan,4,55,957668,47291446,Bukalapak,473,2017,-233601359,187261870,473,006,Surabaya,-493.9611257,59,99981.91543,9998191.543,4838.187973
288211355,Ud. Wira Suryaputra,Kesehatan,20,46,1732477,19572449,Website Sendiri,728,2024,-239044954,172411602,728,003,Gresik,-1221.333896,66,26885.23214,2688523.214,1029.737884
288211356,Ud. Mika Galang,Pendidikan,58,76,4023881,2944413,Tokopedia,976,2020,-766946088,513260334,976,005,Mojokerto,-26047.5038,134,3016.816598,301681.6598,-26.82653886
288211357,Ud. Hasna Segar,Pendidikan,76,64,1193210,26290732,Website Sendiri,725,2016,-487920518,342807500,725,005,Pasuruan,-1855.865093,140,36263.07862,3626307.862,2103.361688
288211358,Ud. Alif Agung,Pendidikan,13,65,500233,45883807,Tokopedia,361,2011,-191465318,158232750,361,005,Malang,-417.2829818,78,127101.9584,12710195.84,9072.487021
288211359,Ud. Qila Ananta,Kesehatan,62,67,3550560,4859913,Bukalapak,716,2001,-524633487,352995600,716,003,Batu,-10795.12096,129,6787.587989,678758.7989,36.87736582
288211360,Ud. Galih Cinta,Pendidikan,53,12,6385576,49691230,Tokopedia,906,2011,-275452647.5,216762585,906,005,Gresik,-554.3284952,65,54846.83223,5484683.223,678.1792903
288211361,Ud. Eren Kamajaya,Perdagangan,79,29,612753,34590114,Tokopedia,833,2016,-465190092,333186804,833,006,Madiun,-1344.864293,108,41524.7467,4152474.67,5545.033806
288211362,Ud. Mira Bangun,Kesehatan,44,75,1805798,18966158,Website Sendiri,820,2020,-607145797,417407970,820,003,Batu,-3201.206048,119,23129.46098,2312946.098,950.2923361
288211363,Ud. Oki Wira,Pendidikan,49,32,1313106,44310362,Tokopedia,774,2007,-353802248.5,265408407,774,005,Mojokerto,-798.463909,81,57248.52972,5724852.972,3274.46954
288211364,Ud. Wawan Sudarsana,Perdagangan,40,37,8529401,32764666,Shopee,480,2015,-422935502,303800112,480,006,Probolinggo,-1290.828058,77,68259.72083,6825972.083,284.1379483
288211365,Ud. Utha Utamajaya,Perdagangan,91,42,2937493,21433434,Shopee,172,2006,-474924760.5,330905463,172,006,Sidoarjo,-2215.812737,133,124612.9884,12461298.84,696.9918567
288211366,Ud. Balqis Anindita Qyla,Jasa,0,97,2465492,35627968,Bukalapak,330,2002,-453376871,326003226,330,002,Sidoarjo,-1272.530813,97,107963.5394,10796353.94,1345.065245
288211367,Ud. Adinda Jayawarsa,Pendidikan,1,2,1710404,14866059,Shopee,757,2020,364939.5,9667413,757,005,Batu,2.454850341,3,19638.12285,1963812.285,769.1548313
288211368,Ud. Carissa Wibawa Intan,Pendidikan,71,42,3776972,34221315,Website Sendiri,949,2005,-377735553,274637912,949,005,Blitar,-1103.801981,113,36060.39515,3606039.515,806.0515937
288211369,Ud. Cakra Sakti,Perdagangan,12,72,6377067,44063702,Tokopedia,93,2001,-247778128,194561220,93,006,Probolinggo,-562.3180004,84,473803.2473,47380324.73,590.9712882
288211370,Ud. Jordi Pramudita,Perdagangan,18,70,4420509,41971105,Tokopedia,217,2011,-347186411,259438344,217,006,Sidoarjo,-827.2034082,88,193415.2304,19341523.04,849.4631727
288211371,Ud. Yayan Wisesa,Pendidikan,50,3,9273392,39834995,Bukalapak,494,2017,-202427581,161508384,494,005,Probolinggo,-508.1651975,53,80637.6417,8063764.17,329.5622896
288211372,Ud. Qayla Berkarya,Jasa,1,91,2471453,21120504,Tokopedia,822,2013,-268869384,193326592,822,002,Malang,-1273.025416,92,25694.0438,2569404.38,754.5784201
288211373,Ud. Elyas Gunawan,Pendidikan,94,31,2343064,39208086,Tokopedia,556,2005,-612107289,434210250,556,005,Probolinggo,-1561.176154,125,70518.14029,7051814.029,1573.36812
288211374,Ud. Erni Jatinagara,Perdagangan,9,0,1035006,26249746,Tokopedia,558,2001,-26591171,35227278,558,006,Kediri,-101.3006793,9,47042.55556,4704255.556,2436.19264
288211375,Ud. Tomi Mulyo,Perdagangan,68,12,994372,3836602,Bukalapak,586,2022,-336181838,226678960,586,006,Mojokerto,-8762.489255,80,6547.102389,654710.2389,285.8316606
288211376,Ud. Jihan Bima,Perdagangan,86,35,7893193,10463251,Shopee,952,2020,-491861412.5,334883109,952,006,Sidoarjo,-4700.846921,121,10990.80987,1099080.987,32.5604353
288211377,Ud. Yessi Mulyo,Jasa,29,25,6146620,49996606,Shopee,320,2021,-219751862,179832312,320,002,Probolinggo,-439.5335595,54,156239.3938,15623939.38,713.3999824
288211378,Ud. Tegar Jaladara Syifa,Kesehatan,95,76,5239819,38677267,Lazada,683,2015,-864384335,602041068,683,003,Batu,-2234.864048,171,56628.5022,5662850.22,638.1412793
288211379,Ud. Kamil Utama Joko,Pendidikan,64,21,8937965,24756508,Website Sendiri,30,2017,-250395632,183434760,30,005,Surabaya,-1011.433567,85,825216.9333,82521693.33,176.9814829
288211380,Ud. Dina Saputrautama,Pendidikan,43,87,1319978,46488972,Lazada,803,2001,-467230143,342479410,803,005,Kediri,-1005.034362,130,57894.11208,5789411.208,3421.950517
288211381,Ud. Qamar Sukadarma,Pendidikan,41,10,707801,41706331,Bukalapak,23,2001,-252293343.5,195999783,23,005,Kediri,-604.9281667,51,1813318.739,181331873.9,5792.380909
288211382,Ud. Chika Resmi,Perdagangan,2,24,4832767,43395927,Bukalapak,155,2012,-56457606,66569022,155,006,Blitar,-130.0988593,26,279973.7226,27997372.26,797.9519807
288211383,Ud. Halim Tunggul,Kesehatan,29,78,4461107,10853397,Shopee,865,2020,-384423595.5,263517995,865,003,Probolinggo,-3541.965668,107,12547.27977,1254727.977,143.2893226
288211384,Ud. Yessi Artha,Perdagangan,36,44,8954558,22826727,Tokopedia,556,2021,-418326033,294101840,556,006,Blitar,-1832.615044,80,41055.26439,4105526.439,154.9174063
288211385,Ud. Nayla Putri,Jasa,50,35,2017919,34863559,Lazada,458,2019,-472990233.5,338569195,458,002,Blitar,-1356.689469,85,76121.30786,7612130.786,1627.698634
288211386,Ud. Iqra Selaras,Kesehatan,50,33,5569873,32066839,unknown,255,2012,-409687671.5,294503007,255,003,Surabaya,-1277.605415,83,125752.3098,12575230.98,475.7193925
288211387,Ud. Winda Jatinagara,Jasa,84,33,6720840,3588427,Website Sendiri,248,2022,-528662006,354833622,248,002,Malang,-14732.41635,117,14469.46371,1446946.371,-46.60746276
288211388,Ud. Olivia Sasmita,Jasa,12,31,5766953,8318448,Lazada,537,2012,-154866036,108789656,537,002,Probolinggo,-1861.717907,43,15490.59218,1549059.218,44.24338121
288211389,Ud. Wira Prima Haidar,Pendidikan,39,24,4221908,19911847,Website Sendiri,582,2005,-261516713,187619040,582,005,Madiun,-1313.372451,63,34212.79553,3421279.553,371.6314756
288211390,Ud. Vega Luhur Fatimah,Kesehatan,25,66,5462480,37318868,Website Sendiri,375,2023,-335154688,248315704,375,003,Sidoarjo,-898.0837468,91,99516.98133,9951698.133,583.1854396
288211391,Ud. Olla Tejakusuma,Perdagangan,29,58,7994041,4050879,Shopee,513,2015,-353843805,238596456,513,006,Blitar,-8734.988258,87,7896.450292,789645.0292,-49.3262669
288211392,Ud. Kiki Wiyata,Kesehatan,23,56,1187682,47036076,Shopee,880,2001,-265278613.5,208209793,880,003,Mojokerto,-563.9896778,79,53450.08636,5345008.636,3860.325744
288211394,Ud. Kirana Anggrek,Jasa,68,20,7219837,30977937,Lazada,542,2009,-323121039,236065984,542,002,Pasuruan,-1043.068294,88,57154.86531,5715486.531,329.0669859
288211395,Ud. Gisel Gita,Kesehatan,15,72,6339162,47961597,Shopee,993,2015,-296924325,229923948,993,003,Mojokerto,-619.0876526,87,48299.69486,4829969.486,656.5920701
288211396,Ud. Jafar Mandala,Jasa,54,84,6927562,43723235,Lazada,35,2019,-478502161,348150264,35,002,Surabaya,-1094.388741,138,1249235.286,124923528.6,531.1489525
288211397,Ud. Santi Senja,Kesehatan,48,20,5669491,43505900,Shopee,184,2010,-209287432,168528888,184,003,Surabaya,-481.0552868,68,236445.1087,23644510.87,667.3687109
288211398,Ud. Miko Brawijaya,Pendidikan,79,70,7877979,30876863,Tokopedia,823,2017,-577352461,405486216,823,005,Batu,-1869.854658,149,37517.452,3751745.2,291.9388843
288211399,Ud. Rafi Siang,Perdagangan,51,46,3973509,12793904,Bukalapak,509,2011,-417505759,286866442,509,006,Malang,-3263.317897,97,25135.37132,2513537.132,221.979993
288211400,Ud. Sari Sakti,Jasa,48,31,5643525,33736573,Tokopedia,368,2021,-252931398.5,191111981,368,002,Sidoarjo,-749.7246342,79,91675.47011,9167547.011,497.7925676
